bin_id	assembly	accession	n_contigs	bin_bp	bin_n50	ref_len	covered_ref_bp	contam_bp	unaligned_bp	bin_bp_per_covered_ref_bp	true_completeness	true_contamination	true_contamination_upper	in_mock1	bin_fasta	organism	kingdom	gtdb_phylum	genome_status	gc_pct	mock1_pct	split	leakage_free	ref_nseq	genome_id	magicc_completeness	magicc_contamination	checkm2_completeness	checkm2_contamination	cocopye_completeness	cocopye_contamination	deepcheck_completeness	deepcheck_contamination
proton__GCA_000196135.1	proton	GCA_000196135.1	594	2033875	5022	2110355	2017710	5418	16790	1.008	95.60998	0.256734	1.052335	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000196135.1.fasta	Wolinella succinogenes	Bacteria	Campylobacterota	Complete	48.5	0.6560466917797272	train	False	1	proton__GCA_000196135.1	99.80415	0.2689302	77.49	3.27	100.0	22.09408996492889	77.42288208007812	2.0840213298797607
proton__GCA_000019085.1	proton	GCA_000019085.1	143	2240873	56457	2362816	2249948	58	3454	0.996	95.223157	0.002455	0.148636	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000019085.1.fasta	Thermoanaerobacter pseudethanolicus	Bacteria	Firmicutes_A	Complete	34.5	2.4816006004718845	train	False	1	proton__GCA_000019085.1	99.727	0.29841363	99.85	0.82	99.99150250497586	1.6538290241176	97.6904296875	1.3920820951461792
proton__GCA_000016545.1	proton	GCA_000016545.1	194	2835133	51508	2970275	2827463	12479	8066	1.0027	95.19196	0.420129	0.691687	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000016545.1.fasta	Caldicellulosiruptor saccharolyticus	Bacteria	Firmicutes_A	Complete	35.3	0.8910815662438224	none	True	1	proton__GCA_000016545.1	99.87237	2.73484	98.49	1.0	99.8693662186722	0.82950397344481	95.64661407470703	1.4721922874450684
proton__GCA_000015805.1	proton	GCA_000015805.1	728	1936696	3887	2009313	1911496	6994	17838	1.0132	95.131819	0.348079	1.235845	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000015805.1.fasta	Pyrobaculum calidifontis	Archaea	Thermoproteota	Complete	57.2	2.5449546574683057	val	False	1	proton__GCA_000015805.1	99.936844	0.1707375	66.33	0.25	98.19916091975908	24.140962699004078	69.6794662475586	2.285705804824829
proton__GCA_003019295.1	proton	GCA_003019295.1	462	2100041	6980	2180101	2069899	15569	13352	1.0146	94.945097	0.714141	1.32659	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_003019295.1.fasta	Fusobacterium nucleatum subsp. nucleatum	Bacteria	Fusobacteriota	Complete	27.2	2.808871546527448	train	False	1	proton__GCA_003019295.1	99.409325	1.6173929	80.17	1.7	99.3569473899548	23.776731818163217	79.43379211425781	2.9423623085021973
proton__GCA_000020465.1	proton	GCA_000020465.1	141	2691007	63755	2763181	2619720	81891	6745	1.0272	94.808122	2.96365	3.207752	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000020465.1.fasta	Chlorobium limicola	Bacteria	Bacteroidota	Complete	51.3	2.320980079770457	val	False	1	proton__GCA_000020465.1	99.8911	4.8263164	90.45	7.03	92.35378661332156	12.61374024949317	84.93563842773438	2.916555881500244
proton__GCA_001639275.1	proton	GCA_001639275.1	292	2029153	11882	2140433	2011525	13948	9119	1.0088	93.97748	0.651644	1.077679	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_001639275.1.fasta	Methanobrevibacter oralis DSM 7256	Archaea	Methanobacteriota	Draft	28.0	0.7611079349437925	none	True	136	proton__GCA_001639275.1	99.875046	1.7059356	93.62	3.8	98.4013847878926	3.5080399688665698	90.86709594726562	0.7008306980133057
proton__GCA_000010505.1	proton	GCA_000010505.1	217	2205279	35777	2354886	2212310	3495	4645	0.9968	93.945524	0.148415	0.345664	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000010505.1.fasta	Porphyromonas gingivalis	Bacteria	Bacteroidota	Complete	48.4	2.17006694673482	train	False	1	proton__GCA_000010505.1	99.93292	0.21004081	99.34	0.98	100.0	3.97609005591167	95.75763702392578	-0.03229305148124695
proton__GCA_000008185.1	proton	GCA_000008185.1	984	2702470	3957	2843201	2669542	11801	27932	1.0123	93.892131	0.41506	1.397474	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000008185.1.fasta	Treponema denticola	Bacteria	Spirochaetota	Complete	37.9	1.267464756251801	train	False	1	proton__GCA_000008185.1	99.33701	0.33507347	77.63	3.1	97.22489077043478	27.163094573775897	68.43659973144531	5.643923282623291
proton__GCA_000009225.1	proton	GCA_000009225.1	1842	6516942	5467	6722539	6300096	80490	72375	1.0344	93.71602	1.197315	2.273918	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000009225.1.fasta	Pseudomonas fluorescens	Bacteria	Proteobacteria (g)	Complete	60.0	1.069308679608532	none	True	1	proton__GCA_000009225.1	99.91368	0.91060996	85.11	7.21	93.98022344637921	25.3540888633186	82.29039764404297	5.5289530754089355
proton__GCA_000006985.1	proton	GCA_000006985.1	284	2080202	12418	2154946	2019418	26558	9984	1.0301	93.71084	1.232421	1.695727	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000006985.1.fasta	Chlorobaculum tepidum	Bacteria	Bacteroidota	Complete	56.5	0.2432820526872879	test	True	1	proton__GCA_000006985.1	95.359955	0.86408854	84.99	5.49	94.48035448134053	20.200060523040637	85.69628143310547	6.3436126708984375
proton__GCA_000009705.1	proton	GCA_000009705.1	2820	6765330	3328	7211789	6715623	10706	66210	1.0074	93.12007	0.148451	1.066531	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000009705.1.fasta	Trichormus sp000009705	Bacteria	Cyanobacteria	Complete	41.3	1.3714630261137666	train	False	7	proton__GCA_000009705.1	98.49425	0.49581528	81.06	8.2	99.07465272027139	19.66128478820809	77.53101348876953	5.054328441619873
proton__GCA_000007185.1	proton	GCA_000007185.1	775	1588538	3247	1694969	1565191	7803	17302	1.0149	92.343341	0.460362	1.481148	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000007185.1.fasta	Methanopyrus kandleri	Archaea	Methanobacteriota_A	Complete	61.2	0.2102064650380613	train	False	1	proton__GCA_000007185.1	95.1655	0.89502037	66.11	2.63	84.68122733817845	25.808858767158537	63.89449691772461	5.6223978996276855
proton__GCA_000008085.1	proton	GCA_000008085.1	133	458240	6451	490885	453065	1525	3479	1.0114	92.295548	0.310663	1.019383	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000008085.1.fasta	Nanoarchaeum equitans	Archaea	Nanoarchaeota	Complete	31.6	0.9556564428044254	train	False	1	proton__GCA_000008085.1	97.6677	1.8934131	68.52	0.29	72.22982291719185	10.60471974516555	66.66249084472656	3.8203959465026855
proton__GCA_000018865.1	proton	GCA_000018865.1	2144	4806963	3155	5258541	4779475	14409	50815	1.0058	90.889754	0.274011	1.240344	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000018865.1.fasta	Chloroflexus aurantiacus	Bacteria	Chloroflexota	Complete	56.7	0.2032657270148536	val	False	1	proton__GCA_000018865.1	99.80032	0.08596182	78.48	5.05	98.54911633298288	16.75127954835247	74.72686004638672	2.117426633834839
proton__GCA_000008665.1	proton	GCA_000008665.1	1177	1975401	2203	2178400	1947998	9603	26909	1.0141	89.423338	0.440828	1.676093	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000008665.1.fasta	Archaeoglobus fulgidus	Archaea	Halobacteriota	Complete	48.6	1.168267837618576	train	False	1	proton__GCA_000008665.1	96.83905	0.16715229	74.97	3.94	97.65302719071617	22.18039844132188	59.34154510498047	5.105613708496094
proton__GCA_000021665.1	proton	GCA_000021665.1	435	4876030	40456	5358884	4729180	58684	37541	1.0311	88.249344	1.095079	1.795616	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000021665.1.fasta	Shewanella baltica OS223	Bacteria	Proteobacteria (g)	Complete	46.3	2.536452317303562	none	True	4	proton__GCA_000021665.1	99.74491	0.19085407	93.45	3.69	91.68610651667261	2.19849653559455	89.10733032226562	1.6809277534484863
proton__GCA_000007565.2	proton	GCA_000007565.2	2344	5622344	3487	6181873	5443815	73578	66385	1.0328	88.060932	1.190222	2.264087	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000007565.2.fasta	Pseudomonas putida	Bacteria	Proteobacteria (g)	Complete	61.5	1.4824978587194015	none	True	1	proton__GCA_000007565.2	87.60992	0.9354055	77.63	7.35	87.95969710722953	24.98735674223386	72.41394805908203	5.038127899169922
proton__GCA_000015125.1	proton	GCA_000015125.1	494	2761270	10941	3133902	2727384	25821	14208	1.0124	87.028375	0.823925	1.277289	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000015125.1.fasta	Chlorobium phaeobacteroides	Bacteria	Bacteroidota	Complete	48.4	0.6902618012215004	test	True	1	proton__GCA_000015125.1	99.96024	0.84916353	85.5	5.16	97.05272801752224	22.61772811994964	83.22599792480469	5.025242328643799
proton__GCA_000156375.1	proton	GCA_000156375.1	1580	2393593	1922	2867216	2323034	28714	45598	1.0304	81.020544	1.001459	2.591782	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000156375.1.fasta	Desulfovibrio piger	Bacteria	Desulfobacterota_I	Draft	63.0	4.387852857703976	none	True	47	proton__GCA_000156375.1	94.35728	0.63264966	64.3	4.74	89.47152520724538	23.84154429602965	58.20643997192383	2.5373175144195557
proton__GCA_000012825.1	proton	GCA_000012825.1	3285	4269689	1558	5163189	4161123	35601	83332	1.0261	80.592111	0.689516	2.303479	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000012825.1.fasta	Phocaeicola vulgatus	Bacteria	Bacteroidota	Complete	42.2	0.4692441753857262	none	True	1	proton__GCA_000012825.1	86.92706	0.41628778	64.88	2.05	91.1024210214472	24.187815003194018	60.68868637084961	2.6460013389587402
proton__GCA_000006805.1	proton	GCA_000006805.1	1039	1886380	2614	2571010	1834357	17184	34671	1.0284	71.347719	0.668375	2.016912	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000006805.1.fasta	Halobacterium salinarum	Archaea	Halobacteriota	Complete	67.9	2.5322931915107527	val	False	3	proton__GCA_000006805.1	80.432304	0.8487135	65.63	1.28	88.49436854993426	18.959428055350543	52.86408615112305	2.2755444049835205
proton__GCA_000020325.1	proton	GCA_000020325.1	1255	1297925	1168	1838442	1261623	7726	31090	1.0288	68.624575	0.420247	2.111353	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000020325.1.fasta	Sulfurihydrogenibium sp000020325	Bacteria	Aquificota	Complete	32.0	0.6921505889417947	train	False	1	proton__GCA_000020325.1	73.36342	2.7134538	49.97	1.32	84.2048796854462	25.67203646281725	45.67292404174805	0.34668630361557007
proton__GCA_000007985.2	proton	GCA_000007985.2	2757	2634583	1052	3814128	2553352	29220	60680	1.0318	66.944581	0.766099	2.357026	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000007985.2.fasta	Geobacter sulfurreducens	Bacteria	Desulfobacterota	Complete	60.9	0.5871731729158559	train	False	1	proton__GCA_000007985.2	68.390396	0.27838945	45.82	2.71	78.07604856968156	26.36453145783434	39.264915466308594	2.3366198539733887
proton__GCA_000016065.1	proton	GCA_000016065.1	2873	2837799	1073	4602594	2749496	25342	62205	1.0321	59.737965	0.550603	1.902123	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000016065.1.fasta	Shewanella loihica	Bacteria	Proteobacteria (g)	Complete	53.7	0.55325101249311	train	False	1	proton__GCA_000016065.1	65.39444	0.18704236	44.86	3.78	61.88426141308222	29.05268160455946	36.751548767089844	5.0261759757995605
proton__GCA_000015865.1	proton	GCA_000015865.1	2438	2002672	839	3843301	1937401	11868	58839	1.0337	50.409817	0.308797	1.839747	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000015865.1.fasta	Ruminiclostridium thermocellum	Bacteria	Firmicutes_A	Complete	39.0	0.2688448965555986	train	False	1	proton__GCA_000015865.1	55.917053	0.12665689	37.0	2.28	69.0708200122862	23.70595698676412	31.361791610717773	2.231445789337158
proton__GCA_000022325.1	proton	GCA_000022325.1	1358	1454563	1200	2931662	1413746	6821	33934	1.0289	48.223363	0.232667	1.390167	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000022325.1.fasta	Caldicellulosiruptor bescii	Bacteria	Firmicutes_A	Complete	35.2	0.214992735486677	none	True	3	proton__GCA_000022325.1	54.18888	0.07493198	35.74	1.05	63.202484401738324	29.00695831502413	30.212295532226562	0.8025072813034058
proton__GCA_000022565.1	proton	GCA_000022565.1	2596	2042656	789	4127356	1972301	17835	57673	1.0357	47.786064	0.432117	1.829452	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000022565.1.fasta	Acidobacterium capsulatum	Bacteria	Acidobacteriota	Complete	60.5	0.1997803218085485	train	False	1	proton__GCA_000022565.1	51.8561	0.06586909	30.65	0.1	64.1114417185301	19.35246095325509	30.91014862060547	2.1270110607147217
proton__GCA_000013645.1	proton	GCA_000013645.1	5394	4372563	830	9731138	4208259	50872	127199	1.039	43.245292	0.522775	1.829909	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000013645.1.fasta	Paraburkholderia xenovorans	Bacteria	Proteobacteria (g)	Complete	62.6	0.5751132729787753	none	True	3	proton__GCA_000013645.1	52.205795	1.4698476	44.91	1.08	62.05862940640389	15.23218227436647	39.727291107177734	1.705773949623108
proton__GCA_000011585.1	proton	GCA_000011585.1	660	580790	928	1661137	558215	4480	16572	1.0404	33.604393	0.269695	1.267325	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000011585.1.fasta	Methanococcus maripaludis	Archaea	Methanobacteriota_A	Complete	33.1	0.4596159247507687	train	False	1	proton__GCA_000011585.1	50.089752	0.03349483	12.5	0.06	58.7006020432737	12.31879423550312	11.839847564697266	0.6768189668655396
proton__GCA_000011065.1	proton	GCA_000011065.1	2866	1941658	668	6293399	1863434	13217	68116	1.042	29.609341	0.210014	1.292354	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000011065.1.fasta	Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	Complete	42.9	0.3235098144670962	none	True	2	proton__GCA_000011065.1	50.38889	0.091046095	29.0	1.57	57.447148105590465	18.74962852292233	19.997028350830078	0.9703218936920166
proton__GCA_000017325.1	proton	GCA_000017325.1	207	917774	13534	5312910	884811	20805	9299	1.0373	16.653981	0.391593	0.56662	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000017325.1.fasta	Shewanella baltica	Bacteria	Proteobacteria (g)	Complete	46.3	1.3566218977486435	train	False	2	proton__GCA_000017325.1	50.03637	0.12598932	16.7	0.04	55.48096581615572	4.25484059975614	15.269771575927734	0.16840435564517975
proton__GCA_000018265.1	proton	GCA_000018265.1	1158	750046	635	5786361	692249	18427	42864	1.0835	11.96346	0.318456	1.059232	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000018265.1.fasta	Micromonospora arenicola	Bacteria	Actinobacteriota	Complete	69.5	0.3905638725665548	none	True	1	proton__GCA_000018265.1	50.04886	2.5521636	14.65	2.81	59.34154276076525	10.5959037251196	16.33073616027832	0.18001720309257507
proton__GCA_000008565.1	proton	GCA_000008565.1	459	308218	649	3284156	292347	5257	11459	1.0543	8.901739	0.160072	0.508989	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000008565.1.fasta	Deinococcus radiodurans	Bacteria	Deinococcota	Complete	66.6	0.6198437959638331	train	False	4	proton__GCA_000008565.1	50.004345	0.112342834	11.03	0.0	57.57153453115802	0.0	10.254388809204102	0.5472078919410706
proton__GCA_000021645.1	proton	GCA_000021645.1	215	122954	549	1855560	116687	1445	4841	1.0537	6.288506	0.077874	0.338766	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000021645.1.fasta	Dictyoglomus turgidum	Bacteria	Dictyoglomota	Complete	34.0	0.6857645825164118	val	False	1	proton__GCA_000021645.1	50.002254	0.0037491322	4.49	0.0	61.30655455831554	0.0	14.925045013427734	1.9489123821258545
proton__GCA_000016425.1	proton	GCA_000016425.1	369	225194	595	5183331	206512	6340	13565	1.0905	3.984156	0.122315	0.384019	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000016425.1.fasta	Micromonospora tropica	Bacteria	Actinobacteriota	Complete	69.5	0.4909911943102475	train	False	1	proton__GCA_000016425.1	50.000637	0.004544854	6.41	0.0	57.63177959124959	0.0	16.26289176940918	3.541473388671875
proton__GCA_000172575.2	proton	GCA_000172575.2	186	102749	526	2739625	98818	0	3778	1.0398	3.60699	0.0	0.137902	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000172575.2.fasta	Enterococcus faecalis	Bacteria	Firmicutes	Complete	37.4	0.1523040304414984	none	True	1	proton__GCA_000172575.2	50.00034	3.5762787e-05	5.47	0.01	58.25545986017665	0.0	15.617632865905762	1.7246954441070557
proton__GCA_000007225.1	proton	GCA_000007225.1	137	76566	531	2222430	72750	557	3763	1.0525	3.273444	0.025063	0.194382	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000007225.1.fasta	Pyrobaculum aerophilum	Archaea	Thermoproteota	Complete	51.4	0.2290245053808944	train	False	1	proton__GCA_000007225.1	50.000175	9.23872e-05	3.94	0.0	60.087881134727105	0.0	18.128032684326172	1.9512288570404053
proton__GCA_000011205.1	proton	GCA_000011205.1	72	41924	529	2694756	40153	358	1883	1.0441	1.490042	0.013285	0.083162	True		Sulfurisphaera tokodaii	Archaea	Thermoproteota	Complete	32.8	0.0754060639249868	train	False	1	proton__GCA_000011205.1								
proton__GCA_000007305.1	proton	GCA_000007305.1	50	27469	537	1908256	26255	0	1209	1.0462	1.375864	0.0	0.063356	True		Pyrococcus furiosus	Archaea	Methanobacteriota_B	Complete	40.8	0.4018349459160483	train	False	1	proton__GCA_000007305.1								
proton__GCA_000195675.1	proton	GCA_000195675.1	131	78756	566	5339179	72734	3180	2868	1.0828	1.362269	0.05956	0.113276	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000195675.1.fasta	Bordetella pertussis	Bacteria	Proteobacteria (g)	Complete	68.1	0.4766564636270562	train	False	1	proton__GCA_000195675.1	50.000046	0.0	3.07	0.0	58.332414225456255	0.0	13.478657722473145	2.4478752613067627
proton__GCA_000019625.1	proton	GCA_000019625.1	29	14395	926	1877693	13595	0	502	1.0588	0.724027	0.0	0.026735	False		Thermotoga maritima	Bacteria	Thermotogota	Complete	46.2		train	False	1	proton__GCA_000019625.1								
proton__GCA_000308215.1	proton	GCA_000308215.1	9	4728	527	2620233	4208	230	294	1.1236	0.160596	0.008778	0.019998	True		Methanomassiliicoccus luminyensis	Archaea	Thermoplasmatota	Draft	60.5	0.0582814043695031	none	True	26	proton__GCA_000308215.1								
proton__GCA_000011965.2	proton	GCA_000011965.2	11	5509	483	4601048	4829	450	229	1.1408	0.104954	0.00978	0.014758	True		Ruegeria pomeroyi	Bacteria	Proteobacteria (a)	Complete	64.1	0.0665347622867531	none	True	2	proton__GCA_000011965.2								
proton__GCA_000328665.1	proton	GCA_000328665.1	4	2424	504	2714013	2237	0	191	1.0836	0.082424	0.0	0.007038	True		Methanomethylovorans hollandica	Archaea	Halobacteriota	Complete	41.8	0.04695488297912	test	True	2	proton__GCA_000328665.1								
proton__GCA_000007345.1	proton	GCA_000007345.1	6	3634	855	5751492	3370	73	225	1.0783	0.058593	0.001269	0.005181	True		Methanosarcina acetivorans	Archaea	Halobacteriota	Complete	42.7	0.1769944593465906	train	False	1	proton__GCA_000007345.1								
proton__GCA_000019785.1	proton	GCA_000019785.1	4	2110	521	4909403	1923	105	81	1.0972	0.03917	0.002139	0.003789	True		Leptothrix cholodnii	Bacteria	Proteobacteria (g)	Complete	68.9	0.0497648384369662	test	True	1	proton__GCA_000019785.1								
proton__GCA_000025665.1	proton	GCA_000025665.1	1	476	476	1486778	442	0	35	1.0769	0.029729	0.0	0.002354	True		Aciduliprofundum boonei	Archaea	Thermoplasmatota	Complete	39.2	0.0342524180009193	val	False	1	proton__GCA_000025665.1								
proton__GCA_000016385.1	proton	GCA_000016385.1	1	556	556	2121076	534	0	22	1.0412	0.025176	0.0	0.001037	True		Pyrobaculum arsenaticum	Archaea	Thermoproteota	Complete	55.1	0.0479935628541743	train	False	1	proton__GCA_000016385.1								
proton__GCA_000025685.1	proton	GCA_000025685.1	1	2297	2297	4012900	61	0	2236	37.6557	0.00152	0.0	0.05572	True		Haloferax volcanii	Archaea	Halobacteriota	Complete	65.5	0.0482710050942355	train	False	5	proton__GCA_000025685.1								
s5__GCA_000011105.1	s5	GCA_000011105.1	23	1736139	172742	1738505	1734710	0	2221	1.0008	99.781709	0.0	0.127753	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000011105.1.fasta	Pyrococcus horikoshii	Archaea	Methanobacteriota_B	Complete	41.9	5.855518337574474	train	False	1	s5__GCA_000011105.1	99.76556	0.67462325	97.67	0.15	100.0	0.0	95.28775787353516	0.2646505832672119
s5__GCA_000021565.1	s5	GCA_000021565.1	15	1976036	391938	1983966	1978923	0	390	0.9985	99.745812	0.0	0.019658	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000021565.1.fasta	Persephonella marina	Bacteria	Aquificota	Complete	37.1	2.806237421402552	val	False	2	s5__GCA_000021565.1	99.93693	2.0237536	99.98	2.23	99.92261336967285	4.58077404617421	98.38065338134766	1.449019432067871
s5__GCA_000010305.1	s5	GCA_000010305.1	346	4634685	22171	4636964	4607565	19360	7568	1.0059	99.365986	0.417515	0.580725	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000010305.1.fasta	Gemmatimonas aurantiaca	Bacteria	Gemmatimonadota	Complete	64.3	2.414901248417184	train	False	1	s5__GCA_000010305.1	99.003006	1.7178357	95.89	2.28	100.0	6.828926127193589	95.2955551147461	1.5153706073760986
s5__GCA_000016085.1	s5	GCA_000016085.1	39	2016631	134956	1966858	1954284	40301	7201	1.0319	99.360706	2.049004	2.415121	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000016085.1.fasta	Chlorobium phaeovibrioides	Bacteria	Bacteroidota	Complete	53.0	1.2939175424119185	none	True	1	s5__GCA_000016085.1	99.978065	0.24991035	99.82	3.71	100.0	3.93226308822502	95.7748031616211	0.9173177480697632
s5__GCA_000091665.1	s5	GCA_000091665.1	79	1731257	57639	1739927	1726227	98	1451	1.0029	99.212611	0.005632	0.089027	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000091665.1.fasta	Methanocaldococcus jannaschii	Archaea	Methanobacteriota_A	Complete	31.3	5.645801351648397	train	False	3	s5__GCA_000091665.1	99.7916	0.13498664	99.82	0.11	100.0	1.1820921487336	97.28157043457031	0.1816295087337494
s5__GCA_001481685.1	s5	GCA_001481685.1	66	1450168	36983	1394664	1383268	62422	1842	1.0484	99.182886	4.475773	4.607848	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_001481685.1.fasta	Ignicoccus islandicus	Archaea	Thermoproteota	Complete	44.9	1.095389379111179	train	False	1	s5__GCA_001481685.1	99.95453	1.1055738	96.27	4.15	95.19179952409036	7.40399410648939	95.12386322021484	2.746567487716675
s5__GCA_000196115.1	s5	GCA_000196115.1	170	7049936	91993	7145576	7072397	650	3939	0.9968	98.975884	0.009097	0.064222	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000196115.1.fasta	Rhodopirellula baltica	Bacteria	Planctomycetota	Complete	55.4	1.3177841732417428	none	True	1	s5__GCA_000196115.1	96.03923	0.053831935	99.32	4.2	99.68546256288622	0.11110647437448	95.00506591796875	1.967947244644165
s5__GCA_000166095.1	s5	GCA_000166095.1	59	1231717	52321	1243342	1230196	0	1121	1.0012	98.942688	0.0	0.09016	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000166095.1.fasta	Methanothermus fervidus	Archaea	Methanobacteriota	Complete	31.6	7.183339758983122	val	False	1	s5__GCA_000166095.1	63.34004	15.2182665	95.2	0.29	100.0	0.0	98.68872833251953	0.4847787320613861
s5__GCA_000018565.1	s5	GCA_000018565.1	198	6830245	88215	6785430	6662596	181486	6218	1.0252	98.189739	2.674643	2.76628	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000018565.1.fasta	Herpetosiphon aurantiacus	Bacteria	Chloroflexota	Complete	50.9	1.650232403204518	train	False	3	s5__GCA_000018565.1	99.63597	6.1932507	99.99	7.84	93.89364177913392	8.686537000324119	99.5675048828125	-0.12664124369621277
s5__GCA_000020785.1	s5	GCA_000020785.1	191	1537532	12146	1559514	1528998	10702	5182	1.0056	98.043237	0.686239	1.018522	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000020785.1.fasta	Hydrogenobaculum sp000020785	Bacteria	Aquificota	Complete	34.8	1.6318937727031608	train	False	1	s5__GCA_000020785.1	99.94122	1.3880074	85.85	1.01	98.37781865291582	17.6334971437148	85.35600280761719	2.4712510108947754
s5__GCA_000018945.1	s5	GCA_000018945.1	191	1856249	105553	1884562	1845477	0	3497	1.0058	97.926043	0.0	0.18556	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000018945.1.fasta	Thermotoga neapolitana	Bacteria	Thermotogota	Complete	46.9	1.6074819757894294	test	True	1	s5__GCA_000018945.1	99.473526	0.18485188	99.96	0.45	100.0	2.40158064510433	97.61227416992188	0.1337982714176178
s5__GCA_000016125.1	s5	GCA_000016125.1	145	1807148	22312	1789046	1751525	41554	10782	1.0318	97.902737	2.32269	2.925358	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000016125.1.fasta	Methanococcus maripaludis	Archaea	Methanobacteriota_A	Complete	33.0	1.1540467948482065	train	False	2	s5__GCA_000016125.1	99.1808	1.0603458	93.5	1.78	99.84280921405457	12.09585209757861	89.4129867553711	2.2455713748931885
s5__GCA_000020225.1	s5	GCA_000020225.1	643	2600094	6265	2664102	2581373	8460	15185	1.0073	96.894676	0.317555	0.887541	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000020225.1.fasta	Akkermansia muciniphila	Bacteria	Verrucomicrobiota	Complete	55.8	0.9075135785424312	test	True	1	s5__GCA_000020225.1	99.73691	0.9852797	92.15	4.75	100.0	20.13562005344717	85.67618560791016	4.864084720611572
s5__GCA_000009145.1	s5	GCA_000009145.1	110	2698441	50305	2812094	2712724	0	2201	0.9947	96.466334	0.0	0.078269	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000009145.1.fasta	Nitrosomonas europaea	Bacteria	Proteobacteria (g)	Complete	50.7	5.683429495108962	none	True	1	s5__GCA_000009145.1	90.56505	0.20990074	99.99	0.39	100.0	0.0	96.69751739501953	0.18629208207130432
s5__GCA_000015805.1	s5	GCA_000015805.1	639	1950139	4477	2009313	1936597	4349	14187	1.007	96.381052	0.216442	0.922504	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000015805.1.fasta	Pyrobaculum calidifontis	Archaea	Thermoproteota	Complete	57.2	2.5449546574683057	val	False	1	s5__GCA_000015805.1	99.956116	0.28722286	80.91	0.87	99.90336845435634	20.683689246963848	78.37946319580078	2.9482529163360596
